id,POI/street
45600,"/padur ii"
45601,"/kuwu iv"
45602,"/bambu pet"
45603,"kk flash sale shop/"
45604,"/cv putra tunggal mandiri lin pet"
45605,"/puri gad raya"
45606,"/mar surya dha"
45607,"/rah"
45608,"/bidan nina k nangka"
45609,"perumahan wella mandiri/"
45610,"/kel ceng barat i"
45611,"/lempu"
45612,"/tekno sang city"
45613,"/latansa raya par"
45614,"/kapas madya iii g"
45615,"kusuma water/"
45616,"/kapas madya barat iii"
45617,"/kanda atma"
45618,"/dinar"
45619,"/brig kh musid"
45620,"/teuku umar"
45621,"festive garden/"
45622,"/bambu kun"
45623,"/surya sumatera sejati surak"
45624,"/haji djole"
45625,"komplek puri citra/"
45626,"/kebun karet"
45627,"/d & d cosmetics gaj batur timur"
45628,"/suka"
45629,"/led sela"
45630,"/"
45631,"/gg. h. merogan"
45632,"/kos jaya jalan gabus"
45633,"/wiroj ii"
45634,"/"
45635,"koperasi arta jasa/"
45636,"sekretariat kpa lembayung muzhfari/"
45637,"/ra nan"
45638,"/tos automotive coffee and resto tua tamb"
45639,"/cipu per"
45640,"/raya ple - cire"
45641,"/pura taman sari gumi i"
45642,"/sunda foto amil nasution ii"
45643,"/ron wal sirna"
45644,"/buana perk i"
45645,"/raya puk"
45646,"/mak"
45647,"/suh"
45648,"yanti colection/"
45649,"mahmud utung/"
45650,"/tara"
45651,"/bengkel motor jend hug imam sant"
45652,"/batu kra"
45653,"/international paint krak"
45654,"/rumah mamah betty duri sela"
45655,"/ikan paus"
45656,"/danau sent"
45657,"/anye 3"
45658,"/sidomukti raya bandu - semarang"
45659,"/kemba baru"
45660,"/tanah pasir"
45661,"/jok jok siliw"
45662,"/ultra florist let jamin gint"
45663,"/perum kir par iii"
45664,"/komp air mas citra kota mas"
45665,"/gedung jsm barat"
45666,"/tb prasojo pasir jati timur"
45667,"/angg iv"
45668,"/man vi"
45669,"/ruko gol boule"
45670,"/bank central asia rant darat"
45671,"/kias"
45672,"/pasar"
45673,"/komp taman mang per"
45674,"/wahid has"
45675,"/marga"
45676,"/candi baru jalan raung"
45677,"/g. bromo 2"
45678,"/"
45679,"/"
45680,"/aci jemur vi"
45681,"/del 10"
45682,"/taman royal 1 ruko de bent bet"
45683,"/h. bas iii"
45684,"ra kaharu ulum/"
45685,"/pulo tegal vii"
45686,"/martabak mesir 3 rasa tlogo raya ii"
45687,"/gg. mht"
45688,"/mie aceh anugerah ruko citra raya boule"
45689,"/kus wijaya kusuma"
45690,"/sinar pro palem raya"
45691,"/kerja bakti"
45692,"/pame raya"
45693,"/jan 2"
45694,"/ud. karya muda mast"
45695,"/rumah loji solo adi suci 1"
45696,"/n"
45697,"/komplek bea cukai jalan sunda kelapa"
45698,"/jl. pramuka jl. kaliu"
45699,"tk pertiwi 2 purba/"
45700,"difa laundry/"
45701,"/gpdi agape raya patik"
45702,"/bro sawah 6"
45703,"/sd swasta jaya daging"
45704,"/kelompok tunas tunas ville kh kholil gang 11"
45705,"/cemp ii"
45706,"/otto one gun batu"
45707,"/"
45708,"/plastik jaya dewi sart"
45709,"/brigjen saptaji hadi praw"
45710,"dukuh sari mujtahidin/"
45711,"/rukun"
45712,"/gajah mada"
45713,"/bou"
45714,"/musholla an nuur vete gang 9d"
45715,"/vete"
45716,"/"
45717,"/purwo"
45718,"/"
45719,"/gatot subr"
45720,"/tanj pura"
45721,"taman sumbergempol/"
45722,"/peta barat"
45723,"/gal raya"
45724,"/"
45725,"bu tumeng/"
45726,"/raya maja"
45727,"/gun no41e"
45728,"/ra"
45729,"/pas"
45730,"/mie ayam teh yuni nasio"
45731,"/tabah raya"
45732,"/gg. bac"
45733,"/seru toko pem"
45734,"konter t cell/"
45735,"/flash peneleh bulu"
45736,"/dekat pitik jl. setapak"
45737,"/merb raya"
45738,"/putat jaya siantan putat jaya pasar kup"
45739,"/tanah ser xiii"
45740,"/par ix"
45741,"/singo tim"
45742,"/kra"
45743,"/mie ayam gajah mungkur s. par"
45744,"/kel laut"
45745,"/arif raya cika garut"
45746,"/lin suma"
45747,"ikin kiran kel./"
45748,"/prabu kian sant"
45749,"/"
45750,"tranboge village/"
45751,"/sinar stas kota"
45752,"/bi dan imas amma tan kem"
45753,"/karya bakti"
45754,"/nak ra"
45755,"/ura v"
45756,"/timor"
45757,"/royal wisata guide sem"
45758,"/grand mega prabowo & spa mayang ngurah rai"
45759,"/angg"
45760,"/jend. a yani"
45761,"perum maya persada regency/"
45762,"/"
45763,"/raya ban"
45764,"/iid hamzanwadi sholihin raya bang"
45765,"/"
45766,"/mel iv"
45767,"/pera"
45768,"/awal i"
45769,"/zonasi cell cend"
45770,"ketapang business center/"
45771,"/simom i"
45772,"/ice cappucino pendid"
45773,"/fajar baru sela"
45774,"/warung ibu tit kamp solo"
45775,"/jl. kali baru barat"
45776,"/tlogo biru i"
45777,"/kem ii"
45778,"/dukuh kup utara"
45779,"/teuku cik dit"
45780,"/"
45781,"/nusa indah iv"
45782,"/gun lebah gang iv"
45783,"/kemur viii"
45784,"/warung kaconk kebon jeruk 2"
45785,"/raya lemb"
45786,"/nasi madura cabang malang pt suna priyo suda"
45787,"/gardu lama"
45788,"/toko makmur abadi pang samu"
45789,"/dc larasati raya tajur"
45790,"toko harapan jaya/"
45791,"/plaza renon hayam wuruk"
45792,"/taman pendidikan al-qur'an telon raya ten"
45793,"/karya utama kaharu nasu"
45794,"/mel"
45795,"/raya cend"
45796,"/bengkel ketok magic dedy jaya nasio"
45797,"/ud. siji loyok nangka"
45798,"/inp iv"
45799,"/malindo shop alam gun anyar timur ii"
45800,"/dr sam ratul"
45801,"/ponco barat vii"
45802,"naufal ponsel/"
45803,"/kost putra putri tegar ceng"
45804,"/cen"
45805,"/musholla al irsyad raya taji"
45806,"/toko liberty tirta tanah merah utara"
45807,"paud cahaya bunda/"
45808,"/kamp baru raya"
45809,"/haji mean ix"
45810,"/tanah tin barat"
45811,"/taman pinang indah"
45812,"/h. lebar"
45813,"/sombo"
45814,"/rm tal jaya jenderal bamb utoyo"
45815,"/palem perm 7"
45816,"perum taman wisma asri/"
45817,"/pon cabe indah 2"
45818,"/lant"
45819,"/pom mini cibu 3"
45820,"/rara motor raya tugum"
45821,"/benda"
45822,"/kyai sah i"
45823,"/pad"
45824,"/taman sul xxi"
45825,"/toko bambang banyu urip jaya 1"
45826,"/kpri mina satwa tani tani imam bon"
45827,"/hasan"
45828,"/raja"
45829,"/kap dula gang 2b"
45830,"/sem uta v"
45831,"/kedai kaconk pasar"
45832,"/"
45833,"/kepu kejawan i"
45834,"/batu raya"
45835,"/kamp tanj"
45836,"/masjid jam an-nur kan indah 1"
45837,"/tegal timur ix"
45838,"/pemban ii"
45839,"/suma"
45840,"/supr"
45841,"ibu hamdi/"
45842,"/agung motor oti"
45843,"/kemu"
45844,"/bumi ber 8"
45845,"/padepokan al arcade lantai viii manado jalan yos sudarso"
45846,"/lom bat"
45847,"/tanah sera"
45848,"/brown coffee jend a h nasu"
45849,"/haji sulak"
45850,"/arista salon rasa raya"
45851,"/nasi iii"
45852,"/kar raya"
45853,"/gg. sumur kanj"
45854,"warung bang pah tanah alas/"
45855,"/kenc 1"
45856,"/kuti 7"
45857,"/haji hana gg. tera"
45858,"perum griya mukti/"
45859,"/bidan del sersan bajuri"
45860,"/"
45861,"/wahyu temu ii"
45862,"/god"
45863,"/cv. dewi karya ban purus"
45864,"/r. sombo"
45865,"/raya mayor oking jaya atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm atm"
45866,"/sari guna toko yudis"
45867,"terminal untung suropati/"
45868,"warung sendang/"
45869,"/perum taman sari bukit damai"
45870,"/griya busana perum griya surya asri"
45871,"/"
45872,"/kh mas mans"
45873,"/pk futsal bendu jago"
45874,"pasar senen/"
45875,"/teuku angk"
45876,"stadion sangkuriang/"
45877,"/jl. kesad"
45878,"/griya angg"
45879,"/suk"
45880,"/pogot ix"
45881,"/bint 6"
45882,"/drup xii"
45883,"/datuk tab"
45884,"/nasi 1"
45885,"/sut tiara 10"
45886,"/brig kata"
45887,"rias pengantin yulia vega/"
45888,"/beauty lily shop raya kebonsari"
45889,"/prabu kian sant"
45890,"green bay pluit/"
45891,"/h sori sara"
45892,"/tempat gadai indonesia sumur batu"
45893,"/cima kaum"
45894,"/leng iii"
45895,"/"
45896,"/raya tamb"
45897,"permata hijau/"
45898,"/taman baca edelweiss jalan bakti pramuka"
45899,"/putra jaya tour dan travel kalib viii"
45900,"/matrix art resorts tengg"
45901,"/lumb padi blu gun sla"
45902,"/bro sawah iv"
45903,"/naga sakti"
45904,"/may sut"
45905,"/sam ratul"
45906,"cluster taman senayan/"
45907,"/griya laundry ruk"
45908,"/bank mandiri soekarno hatta"
45909,"sma negeri 2 tid kepulauan/"
45910,"/sema sela vi a"
45911,"/bukit kenc iii"
45912,"/cemp putih i"
45913,"/rina rumah makan komp cen"
45914,"/padepokan setia hati terate"
45915,"perumahan permata coco/"
45916,"/murai"
45917,"/broto barat"
45918,"/nasi uduk betawi asli cipu raya"
45919,"/atk jaya gajah mada raya"
45920,"/nu ind 2"
45921,"/mare raya pasar ii"
45922,"smp islam bosowa bumi/"
45923,"nerada estate/"
45924,"kantor desa muara cibulakan/"
45925,"/"
45926,"/rumah makan sinar mulia cipta karya"
45927,"/dian widya wedding gallery cikijing-"
45928,"/menara bri jl. dipo asia afrika"
45929,"komplek polri cipinang atas/"
45930,"masjid nurul iman/"
45931,"/air kete"
45932,"/mi swasta al-ihsan ransiki sera"
45933,"/"
45934,"/jl.ma"
45935,"/dwi jaya dr wahi sudiroh"
45936,"/tanah merd vii"
45937,"/danau tambli"
45938,"/palm utara"
45939,"/komp polri"
45940,"/gang warga"
45941,"toko grosir snack bang jamal/"
45942,"/masjid al hilal raya"
45943,"/sma kiosk jend ahmad yani"
45944,"perum cijerah/"
45945,"/mutiara hitachi bon raya"
45946,"/mayjen teuku ham hudi"
45947,"/raya merd"
45948,"/jl. brig h hasan basri"
45949,"pasir drajat/"
45950,"surya i'anatuth/"
45951,"/waru jaya"
45952,"sentra private villas/"
45953,"/pondok kanak-kanak khalifah mie aceh raya bogor"
45954,"joe travel service pt/"
45955,"/meteor computer dr suha"
45956,"/cibeu situ leu"
45957,"/pak johan pasar chaya gar"
45958,"/kebon kel iv"
45959,"/tal"
45960,"/pedro mal kelapa gad"
45961,"/peg per"
45962,"/masjid besar mujahidin brig kata"
45963,"/dukuh v dalam"
45964,"cafe 3 in 1/"
45965,"/sutan syah"
45966,"/sekolah tinggi ilmu komputer cipta karya informatika daan mogot"
45967,"/bilal"
45968,"/abu bakar"
45969,"/pasar kec"
45970,"/plaza muara rapak jl. soeka hatta"
45971,"/rinte vi"
45972,"/jalur hijau"
45973,"/jl. dewi sart"
45974,"/kios mendra ser"
45975,"masjid nagrak/"
45976,"/"
45977,"/mad"
45978,"/pamo"
45979,"/ray wulan"
45980,"/komp kadar per 5"
45981,"perumahan bumi pingit raya/"
45982,"/dedi jaya tailor letkol sya sya"
45983,"/panji semi"
45984,"/ksp syariah sarana aneka jasa mayor kusmanto"
45985,"/gang wisnu"
45986,"/toko kue tombo raya tapos"
45987,"/gereja 68 haji m ridho"
45988,"/gg. pep"
45989,"/warkop buto raja eyato"
45990,"/mah ii"
45991,"/al-ik"
45992,"warung sate cak udi/"
45993,"polsek kelapa jepara/"
45994,"/"
45995,"/raya pasir putih"
45996,"/perum citra permata sakinah jalan raya"
45997,"/war jaud"
45998,"mis ddi pato/"
45999,"/gg. i"
46000,"/tk islam dewi sartika pan batas"
46001,"/raya tula"
46002,"/ser"
46003,"/futsal ganda putra penun"
46004,"/soka"
46005,"/masjid nurul islam jl tanah pasir"
46006,"/cv. sah tungu ltd. raya"
46007,"/pondok bakso mulia m t haryono"
46008,"/batu tum"
46009,"/sdn 11 purwodadi getas pend"
46010,"/cibu villa 2"
46011,"/daan mogot"
46012,"/man 2"
46013,"/raya pan"
46014,"/gedung griya sinta jalan tomang raya"
46015,"/marga djam gg. xi"
46016,"/tungg"
46017,"toko yusril/"
46018,"/man raya blok iii. y"
46019,"/sas"
46020,"/delta pint"
46021,"/jl. kertama"
46022,"/toko varia jl bengkulu"
46023,"/unta raya"
46024,"/angin sejuk ii"
46025,"/sri 5"
46026,"nerada estate/"
46027,"paud kober darul ilmi/"
46028,"/mel ii"
46029,"/cobra paket k h harun mutaw"
46030,"/andi pang petta vi"
46031,"/lon atas"
46032,"/warung suarjana raya pasar cibodas"
46033,"/mon"
46034,"/plao barat"
46035,"/kra ii"
46036,"/raya cibu"
46037,"/mar"
46038,"waroeng tradisional/"
46039,"/gg. kal"
46040,"paud al hidayah/"
46041,"/warkop sweet market gatot subr"
46042,"/nusa indah"
46043,"/merp ii"
46044,"lanud atang sendjaja/"
46045,"/pocut dara pasar min raya"
46046,"/"
46047,"/gg. mera iii"
46048,"cawang jakarta/"
46049,"/manun"
46050,"/baru utara"
46051,"hacienda mexicano/"
46052,"/sun agung utara d1"
46053,"taman bungkul/"
46054,"/"
46055,"/raya pulo geb"
46056,"/kar tar buhit"
46057,"/gg. h. mar"
46058,"/gg. ramb"
46059,"/sports station kebang nasional"
46060,"/gg. hara iii"
46061,"/selo"
46062,"/sate padang minang maimbau raya rajeg"
46063,"perumahan griya/"
46064,"rusti shop/"
46065,"/pala"
46066,"/pus barat raya"
46067,"rth bajulmati/"
46068,"/bengkel las bangk rumah bakti jaya"
46069,"/pem"
46070,"marketing office the oasis/"
46071,"/peri iv"
46072,"/pala boutique raya tajur"
46073,"/jetis baru, gg. lebar"
46074,"/ud. lestari let suprapto"
46075,"/sin 3"
46076,"/raya ka tin"
46077,"/iska muda buhit"
46078,"/beri"
46079,"/simp darmo per utara"
46080,"/counter watch dip"
46081,"/m haji tam"
46082,"/sur aba v"
46083,"/laris jaya cell ple"
46084,"/apartemen patria park jl. di. panjaitan"
46085,"/rem ii"
46086,"/pluit kar per vii"
46087,"/bakso jati bening tern"
46088,"/tugu maka"
46089,"lkp sumber ilmu/"
46090,"/sasak"
46091,"/senen raya"
46092,"/mend i"
46093,"/"
46094,"/cluster mataram jl alternatif raya"
46095,"/graha sentana jl warung buncit raya"
46096,"/"
46097,"mtss skb 3 menteri sukir/"
46098,"/haji misan i"
46099,"/kupat tahu dan nasi kuning er-fresh raya jatina"
46100,"/jln. dur"
46101,"/jalan oma angg"
46102,"/mie ayam dan bakso pak sidi"
46103,"/pan jaya mulia"
46104,"/kost yanti medan- aceh"
46105,"/mw paket homestay appliance spbu spbu appliance appliance appliance appliance appliance appliance appliance appliance appliance appliance appliance appliance system nani warta"
46106,"/"
46107,"/balo gg. 1"
46108,"cluster bumi tessa/"
46109,"/dempo dal"
46110,"bakmi phi apartment/"
46111,"/singad iii"
46112,"/raya kal"
46113,"/mm medan budi kead"
46114,"/gg. karya 1"
46115,"/wor"
46116,"/cian"
46117,"/bant mas 6"
46118,"/tanj sari"
46119,"/"
46120,"/pd. berkah setia jaya tanj duren"
46121,"/elys park"
46122,"/jeruk 7"
46123,"/kapas baru"
46124,"/purnama motor kuala mas ten"
46125,"sd negeri alue muta'allimin sa/"
46126,"/ud. elpri kuripan"
46127,"tono baja abadi ( sfc )/simp gaj sela"
46128,"/dapoer geulis jend ahmad yani"
46129,"/tumeng jog"
46130,"/pisang ir. soek"
46131,"/ngam"
46132,"/jend sudi"
46133,"/masjid boss giri kerto"
46134,"/yayasan bakti jl. dg. ngeppe"
46135,"/krakatau ujung"
46136,"/car wash pipa reja"
46137,"pasir putih/"
46138,"/purwo"
46139,"/kawasan kursus tebet barat ix"
46140,"/gg. sas"
46141,"/bun raya"
46142,"/spbu rest area jalan raya sema"
46143,"/warung kopi mpok mayor melayu besar 2"
46144,"/ling cilin kar"
46145,"/kios arya ahmad yani"
46146,"/agen wahana cikarang kh dewan ki hajar dewantara"
46147,"/indosurya bank gajah mada"
46148,"/toko ali gun sala"
46149,"/lundu"
46150,"/kel kop 7"
46151,"/alian"
46152,"griya tutwuri handayani/"
46153,"/perumahan anugrah bintang cemerlang jalan garuda"
46154,"/selow"
46155,"/desa pon bet"
46156,"/dok suha"
46157,"/lin suma"
46158,"/baba ten"
46159,"bengkel kantor gube/"
46160,"/kel molek v"
46161,"/kel hijau"
46162,"/ling sari"
46163,"/dpr 1"
46164,"/puskesmas klp gading bule utara kel gad"
46165,"/"
46166,"/ud mawar sul agung tirtayasa"
46167,"/taman asri lama"
46168,"/matr raya"
46169,"/monu panca sakti"
46170,"/pagar alam"
46171,"/kamp baru iv"
46172,"kantor desa manusak/"
46173,"buah bedul kidul/"
46174,"/komplek yon alternatif hub dit. swatantra"
46175,"/cend utara iii"
46176,"/kar sat"
46177,"/lor gg. 3"
46178,"kantor gampong muta'allimin/"
46179,"/grand bintang garden residence merp raya"
46180,"/jl. ling i"
46181,"/pasir sala i"
46182,"mie baso ri taman/"
46183,"/bank bri alto jend sudi"
46184,"/es cendol elisa bandung taman gand"
46185,"/jasa marga pt dukuh kup barat i"
46186,"/"
46187,"/gg. bent iii"
46188,"/depot lumintu pang sudi"
46189,"/lest"
46190,"/jl. pay"
46191,"/de sart"
46192,"/cahaya elektronik sul agung"
46193,"/pac kuda ii"
46194,"/bale pekerja raya ciwi"
46195,"/"
46196,"/setia mobile teun imam bonjol"
46197,"/alfamart raya haji k"
46198,"/agen lpg pt basa gas utama raya kama"
46199,"/sura v"
46200,"/perumahan grand samara residence klari karawang"
46201,"/panj"
46202,"/rm padang murah meriah gun sla"
46203,"/raya boyo"
46204,"/kamp leu jaya"
46205,"/h. abdu"
46206,"/ari"
46207,"/sma neg"
46208,"/pertanian ponsel plenthut raya salem"
46209,"/bengkel toh motor wib mukti 2"
46210,"/gedung cabang pemalang jl. merdeka"
46211,"/bulak bant timur iii"
46212,"/nasi iii"
46213,"warung - ked/"
46214,"/pramuka"
46215,"musholla langgar surau al hikmah/"
46216,"/melur"
46217,"/"
46218,"/"
46219,"/kali bener"
46220,"/gg. klp"
46221,"/sumber fishing raya bogor"
46222,"/warung bu dayu ajis"
46223,"/jl. h. ahm gg. abdul gani"
46224,"/haikal motor anda"
46225,"/jomb raya"
46226,"/pemancingan mustikalaya jl. raya hankam"
46227,"/manjah"
46228,"/gun anyar teng g v"
46229,"/perumahan viyasa valley jl. guru muchtar"
46230,"/gg. jamb"
46231,"/keta baru i"
46232,"/komplek bni jln swadharma"
46233,"/para mas v"
46234,"/dinas kesehatan kabupaten kap patih rum"
46235,"/travel tingkir cant"
46236,"rumah dinda taisi/"
46237,"/a. wahab syahr"
46238,"/man cell parangt"
46239,"perumahan permata/"
46240,"/pand tim vi"
46241,"/boule ahmad yani"
46242,"/raya mus"
46243,"/sapu interior pasar kran"
46244,"/demak - purwo"
46245,"/btn sanur 2 jln. lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar lingkar"
46246,"rumah tahfidz akbar/"
46247,"/jl. marelan raya, gg. mang c"
46248,"/ud kolo yos suda"
46249,"/nasi 1"
46250,"/metro alam 5"
46251,"/"
46252,"/ahli gigi wijaya kus 1"
46253,"/manjah"
46254,"/pala raya"
46255,"/angg"
46256,"/pangkas rambut wahyuni goa ria"
46257,"/haji mean ii"
46258,"/panc"
46259,"/bank mandiri raya bogor"
46260,"/toko memed puri lidah kulon indah"
46261,"/amertha laundry gang marl xiii"
46262,"/polsek pakaian lin samudera"
46263,"/computer it. center ahmad yani"
46264,"/rusa"
46265,"/panc timur iii a"
46266,"/annida laundry raya donom"
46267,"/iri city 5"
46268,"/dewa cell jend sudi"
46269,"/luar bat 3"
46270,"/firman 2"
46271,"/"
46272,"/pem iii dalam"
46273,"/toko erna jend sudi"
46274,"/gun"
46275,"kampung rawa ilat/"
46276,"/brat bina vi"
46277,"/raya rejo"
46278,"kebab mardisiwi valley/"
46279,"/lapa bola"
46280,"/bumiputera alib asuransi jiwa jend ahmad yani"
46281,"/perum pon pad"
46282,"/falah net tempu"
46283,"/warung mbah sulawesi raya ngawi-"
46284,"toko ica atk/"
46285,"/rahma jaya kyai tam deres"
46286,"/todak ujung"
46287,"/lin suma"
46288,"/kemu 7"
46289,"/pulo hara indah"
46290,"/marga timur iii"
46291,"/rawa semut 1"
46292,"/kakap raya"
46293,"/i"
46294,"/sekar mal"
46295,"/mal baru"
46296,"cappucino cincau/"
46297,"/mak 1"
46298,"/ker iv"
46299,"/"
46300,"/pondok karya agung bl bi"
46301,"terminal pakusari/"
46302,"/mts muhammadiyah 6 raya baung jeruk"
46303,"/salon 68 team kelud i"
46304,"/eko kontraktor holis"
46305,"/gg. kertama"
46306,"/pintu lan jae"
46307,"persada kemala/"
46308,"/warung fly over peng"
46309,"/jl. demang"
46310,"lebak jero/"
46311,"btn puri/"
46312,"/beri"
46313,"/setu baru"
46314,"/kead raya"
46315,"/gang anggrek"
46316,"/ampa vi"
46317,"/bima raya"
46318,"/malio"
46319,"/kost garden pati pati"
46320,"/mel i"
46321,"/komplek polri jl. siaga raya"
46322,"/aspen residence jl. rs. fatmawati raya"
46323,"/wono"
46324,"/kost griya ungu temba sela vi"
46325,"/bidan ani siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti siti"
46326,"/"
46327,"/dok sus"
46328,"/depok town square lantai g marg raya"
46329,"/tuw iii"
46330,"/gun timur"
46331,"/unique karya karya pt gunungsitoli"
46332,"/ra cigadung"
46333,"/gube suryo gang 5a"
46334,"/dian snack & bakery mel"
46335,"/cip"
46336,"/toko merta nadi tunjung tutur"
46337,"/gg. cobra"
46338,"/muko iii"
46339,"/raya pant"
46340,"/argo mukti barat i"
46341,"/sema indah"
46342,"/nyai und"
46343,"/saki"
46344,"/tanj wangi"
46345,"/rahayu jaya ekatama. ud sunan ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel ampel"
46346,"/"
46347,"/tun amet"
46348,"pempek i'anatuth/"
46349,"/prof dr suma boj"
46350,"/jimbaran beach cafe pantai kedo"
46351,"/"
46352,"/dahlan"
46353,"/zonasi underground margas"
46354,"/simo"
46355,"/pen uta"
46356,"/"
46357,"/intan 5"
46358,"/toko panjunan merd timur"
46359,"/bas"
46360,"/gg. h. pen 2"
46361,"/masjid al-ikhlas ngangeni ked pin"
46362,"/gg. iii"
46363,"/bulak bant ten"
46364,"/jalan joko kaliw"
46365,"/man"
46366,"/endah cell 2 wono"
46367,"/abadi"
46368,"/patra kuningan 15"
46369,"pasar rumput/"
46370,"/letj supr"
46371,"/pusat pasar riin"
46372,"/kyai tapa"
46373,"/raya tlogo - serut"
46374,"/alif barbershop raya ten"
46375,"/wm ama haji kahfi"
46376,"/cip"
46377,"/toko favorit mart nuri"
46378,"/gg. hm romli"
46379,"/gowo kidul"
46380,"/foto copy mon kuala tanj"
46381,"/kamp peto"
46382,"tk islam terpadu ami mas gigi/"
46383,"/h. ubad"
46384,"tpq nurul hidayah/"
46385,"/sukam raya"
46386,"/dak"
46387,"/"
46388,"/taman putri indah"
46389,"/"
46390,"/gang man"
46391,"/gom per viii"
46392,"/nasi iii"
46393,"/tang taman bunga"
46394,"/angg"
46395,"/masjid asy awwaliyah pulo len"
46396,"gpdi victoria/"
46397,"/k h mas mans"
46398,"/graha gunung anyar tam xvii"
46399,"/dodo xvi"
46400,"/kh tuba abdu"
46401,"pondok pesantren nurul qadim/"
46402,"sasak pengki/"
46403,"desa karya abadi/"
46404,"/warung kumpulan soto & rawon khr abdul fatah"
46405,"/raya han"
46406,"/tb alam indah leng raya"
46407,"/tegal kopen"
46408,"/ceng"
46409,"/jl. pen timur raya rel"
46410,"/gg. dah"
46411,"/kyai mojo sampa"
46412,"new puri cempaka/"
46413,"/ment wadas ten"
46414,"/"
46415,"/deppa dalam"
46416,"/toko zacky raya kalia ten"
46417,"/kh. has asy '"
46418,"/tugu pondok duta 1 mahk raya"
46419,"/bun ii"
46420,"/gg. waru 1"
46421,"/"
46422,"/swad ii a"
46423,"/kemb kun kulon besar"
46424,"/bumiputera asuransi ruko bek mas"
46425,"/"
46426,"/warung kopi berkah raya bran"
46427,"/perumahan muria indah jl. muria raya"
46428,"/ka besar dalam"
46429,"/setra murni iii"
46430,"/waru 1"
46431,"/jetis wetan"
46432,"/"
46433,"kampung sumur/"
46434,"/ase"
46435,"/singo i"
46436,"/pos bitung jl. raya serang"
46437,"/"
46438,"/"
46439,"/srikandi laundry and dry cleaning cemp sari 5"
46440,"/yos suda"
46441,"/smk al-iklash praji bhayangkara 1"
46442,"farhan printing/"
46443,"surya pasi rekatama. pt/"
46444,"/steam mobil dan motor villa nusa indah"
46445,"bundaran garuda/"
46446,"/pesona lake residence sandang hills 2"
46447,"/raya lingkar sela"
46448,"/cemp i"
46449,"/raden patah"
46450,"/kapas baru xi"
46451,"/poros pal - bel"
46452,"/"
46453,"/lebak jaya ii a"
46454,"/perum tirai mas"
46455,"/bakso 99 bks raya kran"
46456,"/pt teknik truss pratama cipi jagal"
46457,"/"
46458,"asrama tni ad/"
46459,"pondok karya agung/"
46460,"/"
46461,"toko yusril/"
46462,"/masjid baiturrahim raya sura"
46463,"/jl. k.h azh lor sei sya"
46464,"/jl. pd. jati"
46465,"/mini market ratih cemp raya"
46466,"/kecu"
46467,"/cile raya"
46468,"masjid baitul ma'arif/"
46469,"/indo travel pt jenderal sudi"
46470,"/raya tul rejo"
46471,"/ud shinta ekatama bb"
46472,"/riva dalam"
46473,"/kol. enjo mart"
46474,"/kamp cibe"
46475,"batang kuis/"
46476,"graha d'naila/"
46477,"/lin kal poros utara"
46478,"/mina raya ii"
46479,"/"
46480,"sd sukajaya/"
46481,"/jl. batu kecu"
46482,"/raya cibar"
46483,"/batu ampar 3"
46484,"/sisin sut s"
46485,"/permata mitra pagora dr ir haji soek"
46486,"/bubur ayam leb"
46487,"/kus 2b"
46488,"tk pertiwi ii/"
46489,"/komp graha sung"
46490,"/btn hamzy jalan perintis kemerdekaan 3"
46491,"burjo murni/"
46492,"dolok merangir/"
46493,"/ra kuc i"
46494,"/lor saw sari"
46495,"/paga barat"
46496,"/swad"
46497,"/pasar legi"
46498,"/wisma pag ii"
46499,"/rm. cahaya minang sk syahb"
46500,"bale tirtawana/"
46501,"/gun anda"
46502,"/hibi"
46503,"/jati kenc"
46504,"/jl. damai jl. h. nam"
46505,"/leng i"
46506,"/"
46507,"/m.p sari iia"
46508,"/kantor kepala desa cirata-bun"
46509,"/kedai berkah sesuai suna priyo suda"
46510,"/man suki"
46511,"/lamp"
46512,"/wartel pekerja ira ginadya ahmad yani"
46513,"/manjah"
46514,"/kemb"
46515,"/ampel gg. 8"
46516,"/umrah dan haji plus srij sri jaya"
46517,"sektretariat perb unhas/"
46518,"/danau kel dua ix"
46519,"/tk jasam puri wiy indah iv"
46520,"/"
46521,"/gg. perm amp 3"
46522,"/sam ratul"
46523,"/"
46524,"/toko ade raya sad"
46525,"stasiun kandangan/"
46526,"/salon tusuk khusus wanita god"
46527,"/pon gede raya"
46528,"/cem"
46529,"/farhan collection tel murni"
46530,"/gub"
46531,"/sumber mas toko janur kun i"
46532,"/warung kopi rivai amma pasar batu"
46533,"/nasi xv"
46534,"/kelapa laut"
46535,"/palem kart ii"
46536,"taman tanjung/"
